agency,sku,date,volume,price_regular,price_actual,promotions,soda_volume,industry_volume,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,avg_max_temp,avg_population_2017,avg_yearly_household_income_2017,timeseries,discount_in_percent
Agency_18,SKU_05,2015-09-01,358.6707,1484.647565,1336.211815,148.43575,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.61282051,60189,135477,51,9.998046236650111
Agency_53,SKU_05,2015-09-01,6326.1,1486.767587,1341.118989,145.648598,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,31.47058824,1729177,111048,52,9.79632588667673
Agency_38,SKU_21,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1515841,173884,53,0.0
Agency_13,SKU_04,2015-09-01,616.7628,2067.776222,1916.976922,150.7993,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1520066,110666,54,7.292824938964793
Agency_43,SKU_02,2015-09-01,389.664,1378.670344,1207.382639,171.287705,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,25.41060606,184082,106262,55,12.424123413218208
Agency_36,SKU_03,2015-09-01,12.9438,1381.542032,1341.142052,40.39998,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,32.175,13110,94238,56,2.924267164098848
Agency_01,SKU_11,2015-09-01,3.5784,1824.199573,1641.773768,182.425805,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.46333333,153733,120207,57,10.000320562513364
Agency_37,SKU_04,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,34.95789474,32769,96761,58,0.0
Agency_43,SKU_05,2015-09-01,472.7322,1611.229221,1358.069274,253.159947,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,25.41060606,184082,106262,59,15.7122241640378
Agency_33,SKU_03,2015-09-01,2.3688,1413.507789,1348.994111,64.513678,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,35.28333333,39719,91375,60,4.564083657836851
Agency_48,SKU_02,2015-09-01,666.252,1327.333844,1298.272423,29.061421,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1739969,210213,61,2.1894582987819904
Agency_37,SKU_18,2015-09-01,2.4534,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,34.95789474,32769,96761,62,0.0
Agency_46,SKU_01,2015-09-01,4230.36,1366.252254,1282.607124,83.64513,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1709754,212229,63,6.1222318027370655
Agency_33,SKU_18,2015-09-01,9.306,1438.573984,1353.490329,85.083655,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,35.28333333,39719,91375,64,5.914444161114483
Agency_48,SKU_05,2015-09-01,1877.44575,1537.569358,1343.676758,193.8926,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1739969,210213,65,12.610331949656347
Agency_52,SKU_04,2015-09-01,129.9726,2105.866682,1462.712796,643.153886,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.61282051,149811,131764,66,30.54105426033803
Agency_18,SKU_04,2015-09-01,100.5786,2073.274648,1872.332915,200.941733,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.61282051,60189,135477,67,9.691997786874978
Agency_01,SKU_04,2015-09-01,118.854,2170.180997,1804.8704,365.310597,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.46333333,153733,120207,68,16.83318568842855
Agency_39,SKU_01,2015-09-01,3657.528,1380.736449,1180.530127,200.206322,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1448423,131411,69,14.499966459565812
Agency_43,SKU_04,2015-09-01,286.0164,2099.278241,2013.056051,86.22219,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,25.41060606,184082,106262,70,4.107230204935944
Agency_07,SKU_01,2015-09-01,11320.02,1433.943118,1314.574265,119.368853,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.8325,1868030,175785,71,8.324518002254536
Agency_35,SKU_03,2015-09-01,1.8612,1444.605899,1355.922389,88.68351,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,32.175,14138,93105,72,6.13894142765092
Agency_46,SKU_02,2015-09-01,5056.776,1370.511755,1238.864944,131.646811,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1709754,212229,73,9.605668139635915
Agency_39,SKU_07,2015-09-01,4.425,1365.229831,1351.549831,13.68,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1448423,131411,74,1.0020290861927408
Agency_32,SKU_03,2015-09-01,958.7715,1486.329571,1422.529062,63.800509,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.89090909,1199179,126063,75,4.292487362481467
Agency_46,SKU_05,2015-09-01,4595.43225,1498.278212,1281.571862,216.70635,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1709754,212229,76,14.463692274529318
Agency_17,SKU_01,2015-09-01,97.848,1379.459077,1255.580357,123.87872,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,147910,123013,77,8.980238853435736
Agency_39,SKU_02,2015-09-01,4568.076,1384.562008,1170.5607,214.001308,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1448423,131411,78,15.456245857065289
Agency_38,SKU_01,2015-09-01,10182.135,1359.514895,1061.072655,298.44224,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1515841,173884,79,21.95211255850198
Agency_07,SKU_02,2015-09-01,1075.788,1434.918637,1343.62915,91.289487,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.8325,1868030,175785,80,6.361997443343541
Agency_54,SKU_03,2015-09-01,217.5066,1521.29984,1479.484936,41.814904,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.89090909,48332,122313,81,2.7486300136598976
Agency_38,SKU_07,2015-09-01,61.5075,1366.640069,1366.640069,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1515841,173884,82,0.0
Agency_13,SKU_03,2015-09-01,150.5034,1452.33612,1334.865407,117.470713,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1520066,110666,83,8.088397126692684
Agency_07,SKU_05,2015-09-01,197.3871,1512.353757,1377.382933,134.970824,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.8325,1868030,175785,84,8.924553754389885
Agency_17,SKU_02,2015-09-01,875.772,1373.080086,1252.44031,120.639776,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,147910,123013,85,8.786069889881135
Agency_52,SKU_03,2015-09-01,18.6966,1500.500385,1455.387745,45.11264,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.61282051,149811,131764,86,3.006506392865737
Agency_18,SKU_03,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.61282051,60189,135477,87,0.0
Agency_38,SKU_02,2015-09-01,4199.472,1360.178038,1220.577577,139.600461,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1515841,173884,88,10.263396195197204
Agency_17,SKU_05,2015-09-01,573.0552,1502.226531,1423.236262,78.990269,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,147910,123013,89,5.258212884006107
Agency_01,SKU_03,2015-09-01,49.914,1481.542644,1360.171249,121.371395,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.46333333,153733,120207,90,8.192230948702953
Agency_48,SKU_04,2015-09-01,1960.1325,2083.674017,1662.227431,421.446586,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1739969,210213,91,20.226128586408343
Agency_38,SKU_05,2015-09-01,2823.03825,1537.697418,1224.453756,313.243662,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1515841,173884,92,20.37095584171684
Agency_43,SKU_03,2015-09-01,161.9244,1456.414285,1177.130411,279.283874,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,25.41060606,184082,106262,93,19.17612844617217
Agency_54,SKU_14,2015-09-01,1.1928,2778.987677,2683.645624,95.342053,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.89090909,48332,122313,94,3.430819567466546
Agency_46,SKU_04,2015-09-01,2846.8725,2069.726622,1594.471306,475.255316,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1709754,212229,95,22.962226554382116
Agency_48,SKU_23,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1739969,210213,96,0.0
Agency_54,SKU_15,2015-09-01,0.9372,2774.162132,2320.618598,453.543534,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.89090909,48332,122313,97,16.348847414805675
Agency_34,SKU_22,2015-09-01,0.3408,1876.610915,1647.233715,229.3772,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,35.54,12271,97222,98,12.222949262767129
Agency_48,SKU_17,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1739969,210213,99,0.0
Agency_07,SKU_04,2015-09-01,1184.8335,2078.583449,1935.361511,143.221938,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.8325,1868030,175785,100,6.890362668330858
Agency_17,SKU_04,2015-09-01,260.5203,2081.764869,1849.910823,231.854046,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,147910,123013,101,11.13737912732545
Agency_48,SKU_28,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1739969,210213,102,0.0
Agency_34,SKU_04,2015-09-01,0.8307,2170.246479,1888.106717,282.139762,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,35.54,12271,97222,103,13.000355707523303
Agency_48,SKU_03,2015-09-01,9096.195,1499.53119,1364.52339,135.0078,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1739969,210213,104,9.003333901977726
Agency_38,SKU_04,2015-09-01,999.01275,2094.551789,1984.099256,110.452533,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1515841,173884,105,5.273325471352191
Agency_31,SKU_01,2015-09-01,186.948,1356.882077,1235.82799,121.054087,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.65454545,181063,102731,106,8.921489129522934
Agency_46,SKU_03,2015-09-01,2230.056,1478.306997,1387.906652,90.400345,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1709754,212229,107,6.11512664036995
Agency_05,SKU_01,2015-09-01,13814.28,1413.074684,1246.403223,166.671461,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,3044268,182944,108,11.794950605738824
Agency_49,SKU_34,2015-09-01,57.9675,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1880416,154532,109,0.0
Agency_31,SKU_02,2015-09-01,28.404,1389.207938,1303.160884,86.047054,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.65454545,181063,102731,110,6.193965039091219
Agency_17,SKU_03,2015-09-01,8.3754,1479.276274,1368.998227,110.278047,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,147910,123013,111,7.4548648510264695
Agency_44,SKU_01,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,25.41060606,31613,121781,112,0.0
Agency_31,SKU_05,2015-09-01,28.1799,1656.60874,1562.942885,93.665855,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.65454545,181063,102731,113,5.654072246413477
Agency_05,SKU_02,2015-09-01,1250.856,1419.308471,1256.962257,162.346214,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,3044268,182944,114,11.438402385185228
Agency_49,SKU_04,2015-09-01,2067.612,2087.507149,1762.983662,324.523487,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1880416,154532,115,15.545982065520581
Agency_44,SKU_02,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,25.41060606,31613,121781,116,0.0
Agency_07,SKU_03,2015-09-01,360.4806,1495.585265,1398.5754,97.009865,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.8325,1868030,175785,117,6.486414868496315
Agency_05,SKU_05,2015-09-01,488.0682,1508.4438,1377.498191,130.945609,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,3044268,182944,118,8.68084107608119
Agency_44,SKU_05,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,25.41060606,31613,121781,119,0.0
Agency_34,SKU_03,2015-09-01,2.7918,1456.728723,1365.442457,91.286266,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,35.54,12271,97222,120,6.266524752254782
Agency_31,SKU_04,2015-09-01,892.5555,2152.595818,1878.221967,274.373851,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.65454545,181063,102731,121,12.746185266443737
Agency_49,SKU_01,2015-09-01,2845.044,1393.64924,1366.01141,27.63783,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1880416,154532,122,1.9831266868842836
Agency_38,SKU_03,2015-09-01,1414.17375,1481.594833,1419.366103,62.22873,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1515841,173884,123,4.200117914423099
Agency_49,SKU_07,2015-09-01,0.885,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1880416,154532,124,0.0
Agency_44,SKU_04,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,25.41060606,31613,121781,125,0.0
Agency_46,SKU_17,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1709754,212229,126,0.0
Agency_49,SKU_02,2015-09-01,3490.02,1396.053499,1378.463877,17.589622,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1880416,154532,127,1.2599532906582398
Agency_49,SKU_05,2015-09-01,3126.435,1547.656199,1322.22802,225.428179,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1880416,154532,128,14.565778830315015
Agency_49,SKU_03,2015-09-01,10301.8275,1497.976792,1221.935617,276.041175,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.23695652,1880416,154532,129,18.427600245491654
Agency_31,SKU_08,2015-09-01,3.7062,1693.054881,1582.835114,110.219767,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.65454545,181063,102731,130,6.510111883372551
Agency_31,SKU_03,2015-09-01,660.1338,1498.927119,1285.410191,213.516928,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.65454545,181063,102731,131,14.244650409850916
Agency_38,SKU_14,2015-09-01,15.2508,2744.905284,2439.81642,305.088864,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1515841,173884,132,11.114731928214686
Agency_26,SKU_04,2015-09-01,2.6199,2216.658365,2053.379423,163.278942,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.17222222,32267,91330,133,7.36599489475231
Agency_44,SKU_03,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,25.41060606,31613,121781,134,0.0
Agency_05,SKU_04,2015-09-01,3120.045,2115.795754,1883.510006,232.285748,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,3044268,182944,135,10.978647043829922
Agency_07,SKU_21,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.8325,1868030,175785,136,0.0
Agency_40,SKU_04,2015-09-01,4.473,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,143299,137912,137,0.0
Agency_27,SKU_01,2015-09-01,2649.456,1268.271077,1095.586206,172.684871,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.52777778,1588818,218862,138,13.615769856431092
Agency_27,SKU_02,2015-09-01,868.86,1267.114699,1102.560542,164.554157,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.52777778,1588818,218862,139,12.986524197838227
Agency_27,SKU_05,2015-09-01,95.85,1770.442095,1569.842843,200.599252,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.52777778,1588818,218862,140,11.330461050746763
Agency_35,SKU_04,2015-09-01,0.7668,2170.246479,1888.107395,282.139084,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,32.175,14138,93105,141,13.00032446683214
Agency_26,SKU_03,2015-09-01,0.0,1402.819149,1402.819149,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.17222222,32267,91330,142,0.0
Agency_03,SKU_01,2015-09-01,1819.476,1413.549783,1206.38952,207.160263,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,31.642,1538040,217280,143,14.655321340033765
Agency_26,SKU_18,2015-09-01,5.076,1505.902926,1275.299202,230.603724,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.17222222,32267,91330,144,15.313319339416703
Agency_05,SKU_03,2015-09-01,682.0452,1499.303915,1391.77232,107.531595,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,3044268,182944,145,7.1721012614043635
Agency_27,SKU_06,2015-09-01,25.812,1134.90795,1074.125262,60.782688,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.52777778,1588818,218862,146,5.355737264859234
Agency_35,SKU_32,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,32.175,14138,93105,147,0.0
Agency_27,SKU_04,2015-09-01,4891.92825,2022.609634,1781.789346,240.820288,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.52777778,1588818,218862,148,11.906414562247656
Agency_03,SKU_02,2015-09-01,616.032,1416.461102,1240.002531,176.458571,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,31.642,1538040,217280,149,12.457706798361485
Agency_40,SKU_03,2015-09-01,21.2346,1478.128069,1383.121931,95.006138,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,143299,137912,150,6.4274632213888365
Agency_03,SKU_05,2015-09-01,703.1556,1624.132452,1494.958616,129.173836,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,31.642,1538040,217280,151,7.953405268205304
Agency_40,SKU_18,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,143299,137912,152,0.0
Agency_05,SKU_14,2015-09-01,32.802,2651.436886,2359.702596,291.73429,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,3044268,182944,153,11.002875140660619
Agency_50,SKU_01,2015-09-01,1859.544,1354.524847,1275.657267,78.86758,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,2057678,144594,154,5.82252737368944
Agency_60,SKU_01,2015-09-01,12055.935,1362.138364,1234.393123,127.745241,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,2180611,211936,155,9.378286698046484
Agency_60,SKU_07,2015-09-01,72.57,1449.687371,1309.948605,139.738766,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,2180611,211936,156,9.639234554661785
Agency_50,SKU_02,2015-09-01,14230.62,1382.497711,1159.570787,222.926924,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,2057678,144594,157,16.124939826392232
Agency_27,SKU_08,2015-09-01,434.6478,1611.395318,1424.081815,187.313503,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.52777778,1588818,218862,158,11.624304781553297
Agency_50,SKU_05,2015-09-01,4359.066,1533.453017,1313.934765,219.518252,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,2057678,144594,159,14.315290365365005
Agency_60,SKU_02,2015-09-01,4502.52,1377.509789,1246.611397,130.898392,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,2180611,211936,160,9.502538061455475
Agency_27,SKU_03,2015-09-01,4782.77625,1495.179692,1228.733286,266.446406,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.52777778,1588818,218862,161,17.820360149728415
Agency_23,SKU_05,2015-09-01,443.5299,1482.520853,1303.627524,178.893329,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.01034483,49101,90240,162,12.066833909148395
Agency_60,SKU_05,2015-09-01,1897.12725,1551.942502,1444.19407,107.748432,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,2180611,211936,163,6.942810823283966
Agency_42,SKU_03,2015-09-01,814.61325,1468.030559,1363.102308,104.928251,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,31.47058824,175794,110057,164,7.147552232936862
Agency_05,SKU_23,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,3044268,182944,165,0.0
Agency_03,SKU_04,2015-09-01,1358.961,2152.033343,1860.312367,291.720976,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,31.642,1538040,217280,166,13.555597405072362
Agency_23,SKU_04,2015-09-01,18.4032,2086.480707,1907.707233,178.773474,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.01034483,49101,90240,167,8.568182461511732
Agency_28,SKU_06,2015-09-01,542.052,1376.441404,824.9008159,551.5405881,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,34.959375,68666,133669,168,40.070037598200585
Agency_03,SKU_32,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,31.642,1538040,217280,169,0.0
Agency_05,SKU_26,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,3044268,182944,170,0.0
Agency_54,SKU_01,2015-09-01,77.544,1386.755296,1381.468009,5.287287,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.89090909,48332,122313,171,0.38127036653480356
Agency_05,SKU_21,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,3044268,182944,172,0.0
Agency_28,SKU_04,2015-09-01,38.2122,2234.72938,752.2981535,1482.431227,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,34.959375,68666,133669,173,66.33605125825123
Agency_50,SKU_04,2015-09-01,2004.2235,2083.745451,1656.975544,426.769907,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,2057678,144594,174,20.480904075648542
Agency_54,SKU_02,2015-09-01,49.788,1378.943182,1364.196023,14.747159,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.89090909,48332,122313,175,1.069453708644538
Agency_23,SKU_03,2015-09-01,4.3146,1468.618586,1349.319461,119.299125,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.01034483,49101,90240,176,8.123220428860893
Agency_54,SKU_05,2015-09-01,108.3105,1497.046396,1415.80648,81.239916,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.89090909,48332,122313,177,5.426679908990609
Agency_03,SKU_03,2015-09-01,11665.155,1469.378856,1295.559253,173.819603,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,31.642,1538040,217280,178,11.829461291771846
Agency_60,SKU_04,2015-09-01,1711.30575,2112.957868,1911.743307,201.214561,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,2180611,211936,179,9.522885621494087
Agency_54,SKU_04,2015-09-01,98.0865,2092.234042,1947.27975,144.954292,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,27.89090909,48332,122313,180,6.928206361724039
Agency_28,SKU_01,2015-09-01,32.184,1301.820834,1287.605952,14.214882,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,34.959375,68666,133669,181,1.0919230687315915
Agency_23,SKU_21,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.01034483,49101,90240,182,0.0
Agency_28,SKU_02,2015-09-01,33.264,1312.415625,1218.878125,93.5375,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,34.959375,68666,133669,183,7.1271248389777435
Agency_28,SKU_08,2015-09-01,7.5402,1616.589282,1422.850621,193.738661,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,34.959375,68666,133669,184,11.98440835635826
Agency_50,SKU_03,2015-09-01,287.3862,1505.599758,1414.190075,91.409683,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,29.30625,2057678,144594,185,6.071313608699451
Agency_19,SKU_01,2015-09-01,59.94,1371.538401,1242.128716,129.409685,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,31.05833333,48146,122042,186,9.43536724204341
Agency_28,SKU_05,2015-09-01,1.4058,1895.248079,1805.195263,90.052816,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,34.959375,68666,133669,187,4.751505462414982
Agency_28,SKU_03,2015-09-01,246.186,1647.716014,993.9618774,653.7541366,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,34.959375,68666,133669,188,39.67638422187478
Agency_19,SKU_02,2015-09-01,104.22,1371.5,1234.001489,137.498511,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,31.05833333,48146,122042,189,10.025410936930369
Agency_19,SKU_05,2015-09-01,137.385,1612.219555,1456.249083,155.970472,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,31.05833333,48146,122042,190,9.674269953883547
Agency_58,SKU_17,2015-09-01,0.0,0.0,0.0,0.0,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,24.22576419,1620969,105857,191,0.0
Agency_29,SKU_01,2015-09-01,1.836,1369.40625,1286.60625,82.8,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.34375,28329,93614,192,6.046416101868967
Agency_47,SKU_04,2015-09-01,44.7939,2083.551717,1893.068353,190.483364,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.08965517,32183,128574,193,9.142243144041911
Agency_29,SKU_02,2015-09-01,2.484,1381.422794,1212.676471,168.746323,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.34375,28329,93614,194,12.215400218739981
Agency_19,SKU_04,2015-09-01,120.8988,2152.679946,1930.231125,222.448821,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,31.05833333,48146,122042,195,10.333576127437944
Agency_29,SKU_05,2015-09-01,17.8281,1915.23777,1705.077995,210.159775,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,33.34375,28329,93614,196,10.973038350220088
Agency_21,SKU_01,2015-09-01,36.828,1375.75,1246.815972,128.934028,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.01034483,26635,130092,197,9.371908268217338
Agency_24,SKU_01,2015-09-01,2.376,1406.569853,1039.360294,367.209559,742568762,553979958,0,0,0,0,0,1,0,0,0,0,0,0,30.01034483,42122,93027,198,26.10674174601409
